Gene	D7	D14	EntrezID	Symbol	HumanGene	GeneID	Control	Treatment	Diff
C6orf106	-0.282925210411588	0.00731591041158797	64771	C6orf106	C6orf106	64771	-0.282925210411588	0.00731591041158797	0.290241120823176
TMC6	-0.0525840434696825	0.0206080434696825	11322	TMC6	TMC6	11322	-0.0525840434696825	0.0206080434696825	0.073192086939365
STYX	-0.400751714157587	-0.148448285842413	6815	STYX	STYX	6815	-0.400751714157587	-0.148448285842413	0.252303428315175
METTL5	0.160135138290274	0.190214861709727	29081	METTL5	METTL5	29081	0.160135138290274	0.190214861709727	0.030079723419453
GLT1D1	-0.117378024449599	0.0504690244495992	144423	GLT1D1	GLT1D1	144423	-0.117378024449599	0.0504690244495992	0.167847048899198
PEMT	-0.0654508358259853	-0.121459164174015	10400	PEMT	PEMT	10400	-0.0654508358259853	-0.121459164174015	-0.0560083283480295
AQP11	-0.131809254722765	-0.279190745277235	282679	AQP11	AQP11	282679	-0.131809254722765	-0.279190745277235	-0.14738149055447
DECR1	0.380292381832127	-0.0718013818321274	1666	DECR1	DECR1	1666	0.380292381832127	-0.0718013818321274	-0.452093763664255
MAPK11	0.152224632788677	-0.0334016327886769	5600	MAPK11	MAPK11	5600	0.152224632788677	-0.0334016327886769	-0.185626265577354
HHEX	-0.546676489006901	-0.376733510993099	3087	HHEX	HHEX	3087	-0.546676489006901	-0.376733510993099	0.169942978013803
ZSWIM7	-0.137382806534905	0.0427078065349049	125150	ZSWIM7	ZSWIM7	125150	-0.137382806534905	0.0427078065349049	0.18009061306981
SESN2	0.0575786792143435	-0.0701446792143435	83667	SESN2	SESN2	83667	0.0575786792143435	-0.0701446792143435	-0.127723358428687
ADAMTS10	-0.116333544174564	-0.150256455825436	81794	ADAMTS10	ADAMTS10	81794	-0.116333544174564	-0.150256455825436	-0.0339229116508721
TMEM179B	0.0460648007279064	0.0318051992720936	374395	TMEM179B	TMEM179B	374395	0.0460648007279064	0.0318051992720936	-0.0142596014558128
KPRP	-0.103712785052701	-0.156911214947299	448834	KPRP	KPRP	448834	-0.103712785052701	-0.156911214947299	-0.0531984298945985
EMC4	0.00482567182165471	0.148541228178345	51234	EMC4	EMC4	51234	0.00482567182165471	0.148541228178345	0.143715556356691
ABR	-0.434833656439336	-0.220316343560664	29	ABR	ABR	29	-0.434833656439336	-0.220316343560664	0.214517312878672
C1orf158	0.316598073328547	0.359541926671454	93190	C1orf158	C1orf158	93190	0.316598073328547	0.359541926671454	0.042943853342907
TBCK	-0.142004271226969	-0.131525728773031	93627	TBCK	TBCK	93627	-0.142004271226969	-0.131525728773031	0.0104785424539387
DLG4	-0.129752811503967	-0.257827188496033	1742	DLG4	DLG4	1742	-0.129752811503967	-0.257827188496033	-0.128074376992067
TSSC1	0.178829654412353	0.116720345587647	7260	TSSC1	TSSC1	7260	0.178829654412353	0.116720345587647	-0.062109308824705
LAMC3	-0.0713175388944226	0.00399113889442262	10319	LAMC3	LAMC3	10319	-0.0713175388944226	0.00399113889442262	0.0753086777888452
RAD23B	-0.348744536748603	-0.346885463251397	5887	RAD23B	RAD23B	5887	-0.348744536748603	-0.346885463251397	0.00185907349720649
LTF	0.185974697482402	-0.130244697482402	4057	LTF	LTF	4057	0.185974697482402	-0.130244697482402	-0.316219394964804
MID2	0.0115635213258087	0.00979477867419135	11043	MID2	MID2	11043	0.0115635213258087	0.00979477867419135	-0.0017687426516173
CD1C	-0.0261346979743277	0.0483166979743277	911	CD1C	CD1C	911	-0.0261346979743277	0.0483166979743277	0.0744513959486553
LUZP6	0.608332469843856	0.532117530156144	767558	LUZP6	LUZP6	767558	0.608332469843856	0.532117530156144	-0.0762149396877125
DGAT1	-0.237714748348386	-0.138345251651614	8694	DGAT1	DGAT1	8694	-0.237714748348386	-0.138345251651614	0.0993694966967724
SLC25A16	0.108194145566363	-0.0178541455663635	8034	SLC25A16	SLC25A16	8034	0.108194145566363	-0.0178541455663635	-0.126048291132727
SP9	0.19350228976736	0.14217771023264	100131390	SP9	SP9	100131390	0.19350228976736	0.14217771023264	-0.0513245795347201
ATPIF1	-0.189962340282771	0.0206133402827712	93974	ATPIF1	ATPIF1	93974	-0.189962340282771	0.0206133402827712	0.210575680565542
GPBP1	0.0138307901291902	0.16343820987081	65056	GPBP1	GPBP1	65056	0.0138307901291902	0.16343820987081	0.14960741974162
PLEKHG4	0.138380645852963	-0.142070645852963	25894	PLEKHG4	PLEKHG4	25894	0.138380645852963	-0.142070645852963	-0.280451291705926
OR1M1	0.00284986652236687	0.0163499334776331	125963	OR1M1	OR1M1	125963	0.00284986652236687	0.0163499334776331	0.0135000669552662
ZIC4	0.12128159033725	0.0914364096627498	84107	ZIC4	ZIC4	84107	0.12128159033725	0.0914364096627498	-0.0298451806745004
hsa-mir-921	0.0517292839180627	0.136194716081937	100126349	hsa-mir-921	hsa-mir-921	100126349	0.0517292839180627	0.136194716081937	0.0844654321638746
RAMP3	0.0853178403643328	0.200498159635667	10268	RAMP3	RAMP3	10268	0.0853178403643328	0.200498159635667	0.115180319271334
PRKCG	0.00139163953994574	-0.172049639539946	5582	PRKCG	PRKCG	5582	0.00139163953994574	-0.172049639539946	-0.173441279079891
DNAJC18	-0.0337765271895817	-0.0217444728104183	202052	DNAJC18	DNAJC18	202052	-0.0337765271895817	-0.0217444728104183	0.0120320543791633
SPATA6L	-0.0882925872417288	-0.124951412758271	55064	SPATA6L	SPATA6L	55064	-0.0882925872417288	-0.124951412758271	-0.0366588255165425
SCGN	-0.30735176482288	-0.0105462351771202	10590	SCGN	SCGN	10590	-0.30735176482288	-0.0105462351771202	0.29680552964576
KLHL20	0.029427108971511	0.013700891028489	27252	KLHL20	KLHL20	27252	0.029427108971511	0.013700891028489	-0.015726217943022
LLPH	-0.123142413447863	-0.0768045865521373	84298	LLPH	LLPH	84298	-0.123142413447863	-0.0768045865521373	0.0463378268957254
PPP3CA	-0.186909809668962	-0.000525190331038325	5530	PPP3CA	PPP3CA	5530	-0.186909809668962	-0.000525190331038325	0.186384619337923
DZIP1	0.0364330181616046	-0.0870510181616046	22873	DZIP1	DZIP1	22873	0.0364330181616046	-0.0870510181616046	-0.123484036323209
C1orf50	0.145983623100363	0.284896376899637	79078	C1orf50	C1orf50	79078	0.145983623100363	0.284896376899637	0.138912753799274
HUS1	-0.141055683151009	-0.278064316848991	3364	HUS1	HUS1	3364	-0.141055683151009	-0.278064316848991	-0.137008633697982
ALKBH8	-0.0847084580251938	-0.0340985419748062	91801	ALKBH8	ALKBH8	91801	-0.0847084580251938	-0.0340985419748062	0.0506099160503875
HEBP1	0.166511724288588	-0.153811724288588	50865	HEBP1	HEBP1	50865	0.166511724288588	-0.153811724288588	-0.320323448577176
NISCH	0.124348818353189	0.0563991816468111	11188	NISCH	NISCH	11188	0.124348818353189	0.0563991816468111	-0.0679496367063778
SPANXN1	-0.183242291649131	-0.0164257083508695	494118	SPANXN1	SPANXN1	494118	-0.183242291649131	-0.0164257083508695	0.166816583298261
FREM1	0.151342838375699	0.00601406162430136	158326	FREM1	FREM1	158326	0.151342838375699	0.00601406162430136	-0.145328776751397
COMP	0.0127631831456329	0.152471816854367	1311	COMP	COMP	1311	0.0127631831456329	0.152471816854367	0.139708633708734
TRIM64C	-0.228865874459638	-0.0974041255403619	646754	TRIM64C	TRIM64C	646754	-0.228865874459638	-0.0974041255403619	0.131461748919276
MEF2C	-0.155875042158751	-0.065864957841249	4208	MEF2C	MEF2C	4208	-0.155875042158751	-0.065864957841249	0.090010084317502
KNSTRN	-0.0450843439831472	-0.308458656016853	90417	KNSTRN	KNSTRN	90417	-0.0450843439831472	-0.308458656016853	-0.263374312033705
ARHGAP11B	-0.294377108987626	-0.109382891012374	89839	ARHGAP11B	ARHGAP11B	89839	-0.294377108987626	-0.109382891012374	0.184994217975251
NUDT19	0.0921078027756763	0.140847197224324	390916	NUDT19	NUDT19	390916	0.0921078027756763	0.140847197224324	0.0487393944486473
GNPNAT1	0.118168718576223	-0.236708718576223	64841	GNPNAT1	GNPNAT1	64841	0.118168718576223	-0.236708718576223	-0.354877437152447
RNF133	-0.125974388513314	0.0416953885133144	168433	RNF133	RNF133	168433	-0.125974388513314	0.0416953885133144	0.167669777026629
DECR2	-0.0819348660526299	-0.0662821339473701	26063	DECR2	DECR2	26063	-0.0819348660526299	-0.0662821339473701	0.0156527321052597
FAM105A	-0.109842315956262	-0.147048684043738	54491	FAM105A	FAM105A	54491	-0.109842315956262	-0.147048684043738	-0.0372063680874764
TMEM33	0.273543966542519	0.198436033457481	55161	TMEM33	TMEM33	55161	0.273543966542519	0.198436033457481	-0.0751079330850374
TMC3	0.158574643398443	0.367145356601557	342125	TMC3	TMC3	342125	0.158574643398443	0.367145356601557	0.208570713203114
ASCL1	0.182169462403248	-0.0795294624032478	429	ASCL1	ASCL1	429	0.182169462403248	-0.0795294624032478	-0.261698924806496
ESRP2	0.196214291992514	0.0306357080074859	80004	ESRP2	ESRP2	80004	0.196214291992514	0.0306357080074859	-0.165578583985028
IYD	0.302944616933926	0.272665383066074	389434	IYD	IYD	389434	0.302944616933926	0.272665383066074	-0.0302792338678516
KCNH8	-0.0558545794956838	0.0446505794956838	131096	KCNH8	KCNH8	131096	-0.0558545794956838	0.0446505794956838	0.100505158991368
BTBD18	-0.1235049509743	-0.1658550490257	643376	BTBD18	BTBD18	643376	-0.1235049509743	-0.1658550490257	-0.0423500980514005
ANXA3	0.203054206361202	-0.0626042063612018	306	ANXA3	ANXA3	306	0.203054206361202	-0.0626042063612018	-0.265658412722404
GALNT16	-0.196079060095449	-0.179850939904551	57452	GALNT16	GALNT16	57452	-0.196079060095449	-0.179850939904551	0.0162281201908978
ZNF662	0.007277559944493	0.187429440055507	389114	ZNF662	ZNF662	389114	0.007277559944493	0.187429440055507	0.180151880111014
TGFBR3L	-0.0933117332683947	-0.242047266731605	100507588	TGFBR3L	TGFBR3L	100507588	-0.0933117332683947	-0.242047266731605	-0.148735533463211
SH3TC2	-0.0464594183744823	-0.0648615816255177	79628	SH3TC2	SH3TC2	79628	-0.0464594183744823	-0.0648615816255177	-0.0184021632510354
PPM1L	-0.0617187165390859	-0.247811283460914	151742	PPM1L	PPM1L	151742	-0.0617187165390859	-0.247811283460914	-0.186092566921828
ADAT2	-0.126189250708843	0.0156792507088433	134637	ADAT2	ADAT2	134637	-0.126189250708843	0.0156792507088433	0.141868501417687
FZD7	-0.0221349517156998	0.0590239517156998	8324	FZD7	FZD7	8324	-0.0221349517156998	0.0590239517156998	0.0811589034313996
FCRL3	0.151372677580454	0.023571322419546	115352	FCRL3	FCRL3	115352	0.151372677580454	0.023571322419546	-0.127801355160908
CD226	-0.148753515920262	0.0283235159202624	10666	CD226	CD226	10666	-0.148753515920262	0.0283235159202624	0.177077031840525
FAM47B	0.158165387150122	0.220054612849878	170062	FAM47B	FAM47B	170062	0.158165387150122	0.220054612849878	0.0618892256997569
GNG7	-0.0241543309951708	-0.00142336900482921	2788	GNG7	GNG7	2788	-0.0241543309951708	-0.00142336900482921	0.0227309619903416
ARSE	0.140494910306637	0.141585089693363	415	ARSE	ARSE	415	0.140494910306637	0.141585089693363	0.00109017938672529
CD247	0.136052566586289	-0.244082566586289	919	CD247	CD247	919	0.136052566586289	-0.244082566586289	-0.380135133172578
PLEKHG7	0.0247713491253231	-0.0618503491253231	440107	PLEKHG7	PLEKHG7	440107	0.0247713491253231	-0.0618503491253231	-0.0866216982506463
C12orf60	-0.0193902605251901	-0.000373939474809936	144608	C12orf60	C12orf60	144608	-0.0193902605251901	-0.000373939474809936	0.0190163210503801
TIGD3	-0.589799737856617	-0.437770262143383	220359	TIGD3	TIGD3	220359	-0.589799737856617	-0.437770262143383	0.152029475713233
ASPHD1	0.145869840119848	0.0814061598801519	253982	ASPHD1	ASPHD1	253982	0.145869840119848	0.0814061598801519	-0.0644636802396963
LOC100130357	0.0409696146692183	0.0977503853307817	100130357	LOC100130357	LOC100130357	100130357	0.0409696146692183	0.0977503853307817	0.0567807706615633
SHISA3	0.0479766371059578	-0.0458076371059578	152573	SHISA3	SHISA3	152573	0.0479766371059578	-0.0458076371059578	-0.0937842742119155
OR2T4	-0.0783173652163328	-0.194228634783667	127074	OR2T4	OR2T4	127074	-0.0783173652163328	-0.194228634783667	-0.115911269567334
MAP7D2	-0.259628016136527	-0.160641983863473	256714	MAP7D2	MAP7D2	256714	-0.259628016136527	-0.160641983863473	0.0989860322730541
CTAGE15	-0.120317088252106	-0.370581911747894	441294	CTAGE15	CTAGE15	441294	-0.120317088252106	-0.370581911747894	-0.250264823495787
DPP9	0.0721591902857485	0.0144728097142515	91039	DPP9	DPP9	91039	0.0721591902857485	0.0144728097142515	-0.0576863805714971
CD200	-0.435227602742973	-0.323372397257027	4345	CD200	CD200	4345	-0.435227602742973	-0.323372397257027	0.111855205485946
PRKCA	0.115843578421687	0.00880142157831282	5578	PRKCA	PRKCA	5578	0.115843578421687	0.00880142157831282	-0.107042156843374
TTC39B	0.272786251726898	0.211923748273102	158219	TTC39B	TTC39B	158219	0.272786251726898	0.211923748273102	-0.0608625034537952
MST1R	-0.0672846875623295	-0.22407531243767	4486	MST1R	MST1R	4486	-0.0672846875623295	-0.22407531243767	-0.156790624875341
MKKS	-0.113947784893142	0.00133058489314225	8195	MKKS	MKKS	8195	-0.113947784893142	0.00133058489314225	0.115278369786285
YTHDC2	0.0712341660582754	-0.00786716605827537	64848	YTHDC2	YTHDC2	64848	0.0712341660582754	-0.00786716605827537	-0.0791013321165507
FXYD6	-0.0770821539411249	-0.171291846058875	53826	FXYD6	FXYD6	53826	-0.0770821539411249	-0.171291846058875	-0.0942096921177501
CAPZA3	-0.235282366257536	-0.0555806337424635	93661	CAPZA3	CAPZA3	93661	-0.235282366257536	-0.0555806337424635	0.179701732515073
SDC4	0.0249375005395363	-0.153413500539536	6385	SDC4	SDC4	6385	0.0249375005395363	-0.153413500539536	-0.178351001079073
POU3F1	0.0541212032472111	-0.159577203247211	5453	POU3F1	POU3F1	5453	0.0541212032472111	-0.159577203247211	-0.213698406494422
AK8	0.107420330469403	0.161899669530597	158067	AK8	AK8	158067	0.107420330469403	0.161899669530597	0.0544793390611932
hsa-mir-6745	-0.213412592598586	0.135462592598587	102466726	hsa-mir-6745	hsa-mir-6745	102466726	-0.213412592598586	0.135462592598587	0.348875185197173
ZBED6	0.0278993093823132	0.0882356906176868	100381270	ZBED6	ZBED6	100381270	0.0278993093823132	0.0882356906176868	0.0603363812353735
TAB3	-0.479015812455145	-0.257374187544855	257397	TAB3	TAB3	257397	-0.479015812455145	-0.257374187544855	0.22164162491029
NKX6-2	-0.246426001200957	0.0241290012009575	84504	NKX6-2	NKX6-2	84504	-0.246426001200957	0.0241290012009575	0.270555002401915
NDUFA7	0.339187302159021	0.195702697840979	4701	NDUFA7	NDUFA7	4701	0.339187302159021	0.195702697840979	-0.143484604318042
BLOC1S2	0.216654315316272	0.150375684683728	282991	BLOC1S2	BLOC1S2	282991	0.216654315316272	0.150375684683728	-0.0662786306325447
DOK7	-0.00785750092178279	-0.00779429907821721	285489	DOK7	DOK7	285489	-0.00785750092178279	-0.00779429907821721	6.32018435655765e-05
SUV39H2	-0.109808944469836	-0.00840705553016371	79723	SUV39H2	SUV39H2	79723	-0.109808944469836	-0.00840705553016371	0.101401888939673
ABHD2	0.0663165081644544	0.0333554918355456	11057	ABHD2	ABHD2	11057	0.0663165081644544	0.0333554918355456	-0.0329610163289088
hsa-mir-1267	-0.0236559328921675	-0.0694820671078325	100302286	hsa-mir-1267	hsa-mir-1267	100302286	-0.0236559328921675	-0.0694820671078325	-0.0458261342156649
APIP	0.00459692106465314	-0.140034921064653	51074	APIP	APIP	51074	0.00459692106465314	-0.140034921064653	-0.144631842129306
ITM2A	-0.0343249673470348	-0.223557032652965	9452	ITM2A	ITM2A	9452	-0.0343249673470348	-0.223557032652965	-0.18923206530593
FAM71F2	-0.105184633744207	0.152684633744207	346653	FAM71F2	FAM71F2	346653	-0.105184633744207	0.152684633744207	0.257869267488414
HMGCL	-0.0224843218027143	-0.0958466781972857	3155	HMGCL	HMGCL	3155	-0.0224843218027143	-0.0958466781972857	-0.0733623563945714
ERAL1	0.0149371592516984	-0.189603159251698	26284	ERAL1	ERAL1	26284	0.0149371592516984	-0.189603159251698	-0.204540318503397
PHF20L1	0.141398414352868	0.0317155856471321	51105	PHF20L1	PHF20L1	51105	0.141398414352868	0.0317155856471321	-0.109682828705736
GORASP1	0.0140725964148416	-0.261596596414842	64689	GORASP1	GORASP1	64689	0.0140725964148416	-0.261596596414842	-0.275669192829683
ADAM22	0.0573892494770749	0.115146750522925	53616	ADAM22	ADAM22	53616	0.0573892494770749	0.115146750522925	0.0577575010458502
TMEM169	0.0545543484291113	0.0252686515708887	92691	TMEM169	TMEM169	92691	0.0545543484291113	0.0252686515708887	-0.0292856968582226
PMF1-BGLAP	-0.0363323045688892	-0.138236695431111	100527963	PMF1-BGLAP	PMF1-BGLAP	100527963	-0.0363323045688892	-0.138236695431111	-0.101904390862222
ARPC4-TTLL3	0.164430682507452	-0.0723776825074521	100526693	ARPC4-TTLL3	ARPC4-TTLL3	100526693	0.164430682507452	-0.0723776825074521	-0.236808365014904
TTF2	0.0564798936795784	-0.135016893679578	8458	TTF2	TTF2	8458	0.0564798936795784	-0.135016893679578	-0.191496787359157
LETMD1	0.174485123079821	0.0494678769201786	25875	LETMD1	LETMD1	25875	0.174485123079821	0.0494678769201786	-0.125017246159643
HCN3	-0.130313355506924	0.0730203555069242	57657	HCN3	HCN3	57657	-0.130313355506924	0.0730203555069242	0.203333711013848
TSPAN16	0.203183618648066	0.200876381351934	26526	TSPAN16	TSPAN16	26526	0.203183618648066	0.200876381351934	-0.00230723729613239
WHSC1	0.133161077273048	0.0959349227269521	7468	WHSC1	WHSC1	7468	0.133161077273048	0.0959349227269521	-0.0372261545460958
ZNF496	-0.0196023362628364	-0.154117663737164	84838	ZNF496	ZNF496	84838	-0.0196023362628364	-0.154117663737164	-0.134515327474327
HBG2	0.193886463632018	0.375743536367982	3048	HBG2	HBG2	3048	0.193886463632018	0.375743536367982	0.181857072735964
OR10G8	0.0812605331229421	0.134412466877058	219869	OR10G8	OR10G8	219869	0.0812605331229421	0.134412466877058	0.0531519337541157
MAST2	-0.0611692914179573	-0.106383708582043	23139	MAST2	MAST2	23139	-0.0611692914179573	-0.106383708582043	-0.0452144171640855
ACRBP	-0.0191378111952389	0.00292416119523888	84519	ACRBP	ACRBP	84519	-0.0191378111952389	0.00292416119523888	0.0220619723904777
TMIGD2	-0.257376738554924	-0.178453261445076	126259	TMIGD2	TMIGD2	126259	-0.257376738554924	-0.178453261445076	0.0789234771098474
BIRC7	0.179205305678014	0.0524646943219857	79444	BIRC7	BIRC7	79444	0.179205305678014	0.0524646943219857	-0.126740611356029
SH3GLB1	0.03672635559863	0.05931364440137	51100	SH3GLB1	SH3GLB1	51100	0.03672635559863	0.05931364440137	0.0225872888027401
ST20	0.594244924163043	0.209575075836957	400410	ST20	ST20	400410	0.594244924163043	0.209575075836957	-0.384669848326087
ABHD17A	0.0600654264777364	0.104527573522264	81926	ABHD17A	ABHD17A	81926	0.0600654264777364	0.104527573522264	0.0444621470445272
TMEM45A	-0.166157365950309	0.0286713659503086	55076	TMEM45A	TMEM45A	55076	-0.166157365950309	0.0286713659503086	0.194828731900617
DEFB105A	-0.108179816930992	-0.0732291830690076	245908	DEFB105A	DEFB105A	245908	-0.108179816930992	-0.0732291830690076	0.0349506338619849
APEX1	-0.085756304678853	-0.040731695321147	328	APEX1	APEX1	328	-0.085756304678853	-0.040731695321147	0.0450246093577061
C20orf78	-0.000151303712103659	0.104065703712104	100128496	C20orf78	C20orf78	100128496	-0.000151303712103659	0.104065703712104	0.104217007424207
PLXNA3	-0.250541295388195	-0.092658704611805	55558	PLXNA3	PLXNA3	55558	-0.250541295388195	-0.092658704611805	0.15788259077639
KRTAP12-1	-0.265804382825428	0.0109904828254285	353332	KRTAP12-1	KRTAP12-1	353332	-0.265804382825428	0.0109904828254285	0.276794865650857
FXR1	0.112456376528902	0.0481606234710976	8087	FXR1	FXR1	8087	0.112456376528902	0.0481606234710976	-0.0642957530578047
GPRC5B	0.108198653010946	0.053777346989054	51704	GPRC5B	GPRC5B	51704	0.108198653010946	0.053777346989054	-0.054421306021892
RANBP1	-0.0604786874167328	-0.153282312583267	5902	RANBP1	RANBP1	5902	-0.0604786874167328	-0.153282312583267	-0.0928036251665343
OR2T12	0.0369492768298979	0.158224723170102	127064	OR2T12	OR2T12	127064	0.0369492768298979	0.158224723170102	0.121275446340204
MFAP2	0.020950489277799	0.060884510722201	4237	MFAP2	MFAP2	4237	0.020950489277799	0.060884510722201	0.039934021444402
hsa-mir-578	-0.0339185559133746	0.0587865559133746	693163	hsa-mir-578	hsa-mir-578	693163	-0.0339185559133746	0.0587865559133746	0.0927051118267492
ZFPL1	-0.0704733735909057	-0.127624626409094	7542	ZFPL1	ZFPL1	7542	-0.0704733735909057	-0.127624626409094	-0.0571512528181886
DUSP21	-0.126829462601296	-0.251170537398704	63904	DUSP21	DUSP21	63904	-0.126829462601296	-0.251170537398704	-0.124341074797408
VSIG4	-0.0544278148732567	-0.247555185126743	11326	VSIG4	VSIG4	11326	-0.0544278148732567	-0.247555185126743	-0.193127370253487
MBD6	-0.0344427615518883	0.114053761551888	114785	MBD6	MBD6	114785	-0.0344427615518883	0.114053761551888	0.148496523103777
IL26	0.109040848440808	0.101161151559192	55801	IL26	IL26	55801	0.109040848440808	0.101161151559192	-0.00787969688161694
ADAMTS8	0.0351807405032427	-0.175249740503243	11095	ADAMTS8	ADAMTS8	11095	0.0351807405032427	-0.175249740503243	-0.210430481006485
TUBE1	-0.0883117014418872	-0.0273912985581128	51175	TUBE1	TUBE1	51175	-0.0883117014418872	-0.0273912985581128	0.0609204028837744
USP3	-0.312436546377188	-0.383223453622812	9960	USP3	USP3	9960	-0.312436546377188	-0.383223453622812	-0.0707869072456243
hsa-mir-572	-0.015195897913688	-0.061646102086312	693157	hsa-mir-572	hsa-mir-572	693157	-0.015195897913688	-0.061646102086312	-0.0464502041726239
MAGED4	0.14722784131249	0.0304691586875104	728239	MAGED4	MAGED4	728239	0.14722784131249	0.0304691586875104	-0.116758682624979
LYPD4	-0.0821162750335013	-0.249785724966499	147719	LYPD4	LYPD4	147719	-0.0821162750335013	-0.249785724966499	-0.167669449932997
RNF181	0.0649505205996416	-0.0267315205996416	51255	RNF181	RNF181	51255	0.0649505205996416	-0.0267315205996416	-0.0916820411992831
NRP1	0.0722957293697126	0.0203032706302874	8829	NRP1	NRP1	8829	0.0722957293697126	0.0203032706302874	-0.0519924587394252
LARGE	-0.0736152506902869	-0.0467817493097131	9215	LARGE	LARGE	9215	-0.0736152506902869	-0.0467817493097131	0.0268335013805738
FCAR	0.0390886083108721	-0.0988506083108721	2204	FCAR	FCAR	2204	0.0390886083108721	-0.0988506083108721	-0.137939216621744
HSF4	0.273700502675434	0.243619497324566	3299	HSF4	HSF4	3299	0.273700502675434	0.243619497324566	-0.0300810053508679
RIOK3	0.0376398597461768	-0.176497859746177	8780	RIOK3	RIOK3	8780	0.0376398597461768	-0.176497859746177	-0.214137719492354
SPON2	-0.0556784838494997	0.1836524838495	10417	SPON2	SPON2	10417	-0.0556784838494997	0.1836524838495	0.239330967698999
SLC7A9	-0.137407493324813	-0.00999750667518747	11136	SLC7A9	SLC7A9	11136	-0.137407493324813	-0.00999750667518747	0.127409986649625
ANGPT1	0.26200020339906	0.15752979660094	284	ANGPT1	ANGPT1	284	0.26200020339906	0.15752979660094	-0.104470406798121
PODN	-0.217293093909965	-0.0102029060900353	127435	PODN	PODN	127435	-0.217293093909965	-0.0102029060900353	0.207090187819929
DEAF1	-0.140629009514547	-0.135750990485453	10522	DEAF1	DEAF1	10522	-0.140629009514547	-0.135750990485453	0.00487801902909452
LAD1	-0.0075968733318828	0.118237873331883	3898	LAD1	LAD1	3898	-0.0075968733318828	0.118237873331883	0.125834746663766
DTX4	-0.00418513889157678	0.152658538891577	23220	DTX4	DTX4	23220	-0.00418513889157678	0.152658538891577	0.156843677783154
STX6	-0.267252351298477	-0.251227648701523	10228	STX6	STX6	10228	-0.267252351298477	-0.251227648701523	0.0160247025969547
NDUFAF2	-0.517458143177946	-0.417841856822054	91942	NDUFAF2	NDUFAF2	91942	-0.517458143177946	-0.417841856822054	0.0996162863558911
AGT	-0.238932071127614	-0.250677928872386	183	AGT	AGT	183	-0.238932071127614	-0.250677928872386	-0.011745857744772
VTI1A	0.244548290519457	0.156961709480543	143187	VTI1A	VTI1A	143187	0.244548290519457	0.156961709480543	-0.0875865810389136
ADRBK2	-0.211066047629217	-0.163653952370783	157	ADRBK2	ADRBK2	157	-0.211066047629217	-0.163653952370783	0.0474120952584332
KRTAP5-5	0.00264393563685455	-0.0455902356368546	439915	KRTAP5-5	KRTAP5-5	439915	0.00264393563685455	-0.0455902356368546	-0.0482341712737091
CXCL12	-0.219248064949764	-0.323051935050236	6387	CXCL12	CXCL12	6387	-0.219248064949764	-0.323051935050236	-0.103803870100473
DHH	0.0246540273107771	0.133922972689223	50846	DHH	DHH	50846	0.0246540273107771	0.133922972689223	0.109268945378446
ENY2	-0.0594893397565543	-0.314371660243446	56943	ENY2	ENY2	56943	-0.0594893397565543	-0.314371660243446	-0.254882320486891
PRR16	-0.0604601787769159	0.0645421787769159	51334	PRR16	PRR16	51334	-0.0604601787769159	0.0645421787769159	0.125002357553832
UBE2K	-0.245714430605307	-0.206075569394693	3093	UBE2K	UBE2K	3093	-0.245714430605307	-0.206075569394693	0.039638861210614
FADS3	0.0834469743282711	0.0577630256717289	3995	FADS3	FADS3	3995	0.0834469743282711	0.0577630256717289	-0.0256839486565421
DCLK1	0.162271378221979	0.354978621778021	9201	DCLK1	DCLK1	9201	0.162271378221979	0.354978621778021	0.192707243556042
NPR2	0.0547919506168668	-0.128282950616867	4882	NPR2	NPR2	4882	0.0547919506168668	-0.128282950616867	-0.183074901233734
ZNHIT3	-0.0742781828851805	-0.0828718171148195	9326	ZNHIT3	ZNHIT3	9326	-0.0742781828851805	-0.0828718171148195	-0.00859363422963909
ASH2L	0.0595122694575807	-0.138839269457581	9070	ASH2L	ASH2L	9070	0.0595122694575807	-0.138839269457581	-0.198351538915161
MTG1	-0.0703888252172614	0.0261098252172614	92170	MTG1	MTG1	92170	-0.0703888252172614	0.0261098252172614	0.0964986504345228
CAMSAP1	-0.0931054588763058	-0.250251541123694	157922	CAMSAP1	CAMSAP1	157922	-0.0931054588763058	-0.250251541123694	-0.157146082247388
CTTN	-0.279371351914534	0.0348513519145342	2017	CTTN	CTTN	2017	-0.279371351914534	0.0348513519145342	0.314222703829068
SPI1	0.155672947554939	0.0526370524450614	6688	SPI1	SPI1	6688	0.155672947554939	0.0526370524450614	-0.103035895109877
PRAP1	-0.00698623995680516	-0.0617175600431948	118471	PRAP1	PRAP1	118471	-0.00698623995680516	-0.0617175600431948	-0.0547313200863897
TROVE2	0.244674789341769	0.189915210658231	6738	TROVE2	TROVE2	6738	0.244674789341769	0.189915210658231	-0.0547595786835388
SNX15	-0.025544407876252	-0.184653592123748	29907	SNX15	SNX15	29907	-0.025544407876252	-0.184653592123748	-0.159109184247496
TEX30	-0.0936065844295914	-0.0967834155704086	93081	TEX30	TEX30	93081	-0.0936065844295914	-0.0967834155704086	-0.00317683114081713
CRHR1	0.0590908355023692	0.271448164497631	1394	CRHR1	CRHR1	1394	0.0590908355023692	0.271448164497631	0.212357328995262
CCDC13	-0.154944808098404	0.103047808098404	152206	CCDC13	CCDC13	152206	-0.154944808098404	0.103047808098404	0.257992616196807
