Gene	DMSO	PTX	EntrezID	Symbol	HumanGene	GeneID	Control	Treatment	Diff	Rank	RandomIndex	Label	group	rank
GJB3	0.127340982713209	0.00152178051938162	2707	GJB3	GJB3	2707	0.127340982713209	0.00152178051938162	-0.125819202193827	6218	16900		none	1
WDR48	-0.206045835730072	-1.00011423349326	57599	WDR48	WDR48	57599	-0.206045835730072	-1.00011423349326	-0.794068397763188	631	12775		none	1
CHRM3	-0.0479821985407647	-0.329418932297616	1131	CHRM3	CHRM3	1131	-0.0479821985407647	-0.329418932297616	-0.281436733756852	4058	13068		none	1
UROC1	0.483152190366625	0.994402558830249	131669	UROC1	UROC1	131669	0.483152190366625	0.994402558830249	0.511250368463624	15598	12133		none	1
DPCD	-0.402652054130968	-0.622686771761481	25911	DPCD	DPCD	25911	-0.402652054130968	-0.622686771761481	-0.220034717630513	4814	14451		none	1
OCSTAMP	0.0554479125669825	0.358422816236387	128506	OCSTAMP	OCSTAMP	128506	0.0554479125669825	0.358422816236387	0.302974903669405	13083	4782		none	1
ZADH2	0.422027792074112	-0.416228771609169	284273	ZADH2	ZADH2	284273	0.422027792074112	-0.416228771609169	-0.838256563683281	549	14726		none	1
MYCBP	-0.806878386969816	-1.01294646256949	26292	MYCBP	MYCBP	26292	-0.806878386969816	-1.01294646256949	-0.206068075599676	5016	17180		none	1
FBXL4	0.0130680270049348	0.124564008834057	26235	FBXL4	FBXL4	26235	0.0130680270049348	0.124564008834057	0.111495981829122	10044	10547		none	1
CHCHD5	0.0637552602101057	0.108727438885081	84269	CHCHD5	CHCHD5	84269	0.0637552602101057	0.108727438885081	0.0449721786749755	8962	6413		none	1
PLEKHA1	-0.174587508703945	-0.403396542532937	59338	PLEKHA1	PLEKHA1	59338	-0.174587508703945	-0.403396542532937	-0.228809033828993	4702	5264		none	1
hsa-mir-6860	-0.15064030758984	-0.759500418856142	102465518	hsa-mir-6860	hsa-mir-6860	102465518	-0.15064030758984	-0.759500418856142	-0.608860111266302	1280	9944		none	1
AIF1L	0.155036178135691	0.128329906328536	83543	AIF1L	AIF1L	83543	0.155036178135691	0.128329906328536	-0.0267062718071552	7783	2265		none	1
MTMR14	-0.296164209379068	-0.33868326860102	64419	MTMR14	MTMR14	64419	-0.296164209379068	-0.33868326860102	-0.0425190592219524	7511	9324		none	1
SENP8	-0.677908631285762	-0.289319168380169	123228	SENP8	SENP8	123228	-0.677908631285762	-0.289319168380169	0.388589462905593	14280	16955		none	1
FGF12	0.137794798825346	0.103815398674891	2257	FGF12	FGF12	2257	0.137794798825346	0.103815398674891	-0.0339794001504544	7659	8402		none	1
EIF4H	1.00986951651479	1.64401035717006	7458	EIF4H	EIF4H	7458	1.00986951651479	1.64401035717006	0.634140840655267	16541	255		none	1
MRPL11	0.0818897399412673	0.317253065265403	65003	MRPL11	MRPL11	65003	0.0818897399412673	0.317253065265403	0.235363325324135	12021	13651		none	1
ARID1A	0.316308921921831	0.392353971517782	8289	ARID1A	ARID1A	8289	0.316308921921831	0.392353971517782	0.0760450495959514	9482	11558		none	1
PRSS1	-0.146577457539887	-0.0419693854238063	5644	PRSS1	PRSS1	5644	-0.146577457539887	-0.0419693854238063	0.104608072116081	9933	4409		none	1
TAAR1	-0.106142714419787	0.180565075013327	134864	TAAR1	TAAR1	134864	-0.106142714419787	0.180565075013327	0.286707789433115	12821	11696		none	1
PRM2	-0.410190427174472	0.350658746477801	5620	PRM2	PRM2	5620	-0.410190427174472	0.350658746477801	0.760849173652273	17176	14390		none	1
NDUFB10	-0.067342799188641	0.206850201812505	4716	NDUFB10	NDUFB10	4716	-0.067342799188641	0.206850201812505	0.274193001001146	12619	14382		none	1
FUNDC1	0.0337168114801247	0.507349021399741	139341	FUNDC1	FUNDC1	139341	0.0337168114801247	0.507349021399741	0.473632209919616	15259	11903		none	1
PNMT	0.191447428173534	-0.195643896123677	5409	PNMT	PNMT	5409	0.191447428173534	-0.195643896123677	-0.387091324297211	2891	9736		none	1
C10orf90	0.12051103508825	0.484121544436829	118611	C10orf90	C10orf90	118611	0.12051103508825	0.484121544436829	0.363610509348579	13965	14804		none	1
KCNA1	0.150255820290031	0.370124133729343	3736	KCNA1	KCNA1	3736	0.150255820290031	0.370124133729343	0.219868313439312	11774	14130		none	1
CLDN11	-0.164200296690987	-0.117256873048511	5010	CLDN11	CLDN11	5010	-0.164200296690987	-0.117256873048511	0.0469434236424761	8998	5753		none	1
CPEB3	-0.0697768762677485	0.162531414210647	22849	CPEB3	CPEB3	22849	-0.0697768762677485	0.162531414210647	0.232308290478395	11974	9077		none	1
DPPA2	0.522236686748812	1.25424567816617	151871	DPPA2	DPPA2	151871	0.522236686748812	1.25424567816617	0.73200899141736	17057	10785		none	1
RBM42	-0.749235566588962	-1.09359530881121	79171	RBM42	RBM42	79171	-0.749235566588962	-1.09359530881121	-0.344359742222248	3322	14463		none	1
PAK4	-0.653204565408253	0.020973650140888	10298	PAK4	PAK4	10298	-0.653204565408253	0.020973650140888	0.674178215549141	16769	17527		none	1
ZBED3	-0.141025097635554	0.490937476201356	84327	ZBED3	ZBED3	84327	-0.141025097635554	0.490937476201356	0.63196257383691	16531	12895		none	1
hsa-mir-548i-1	-0.581181314522721	-0.414781814027873	100302204	hsa-mir-548i-1	hsa-mir-548i-1	100302204	-0.581181314522721	-0.414781814027873	0.166399500494848	10936	3009		none	1
POMT2	-0.266788774181829	-0.226376513593786	29954	POMT2	POMT2	29954	-0.266788774181829	-0.226376513593786	0.0404122605880435	8873	1707		none	1
ADO	-1.13668977627078	-1.08556088645191	84890	ADO	ADO	84890	-1.13668977627078	-1.08556088645191	0.051128889818868	9076	6254		none	1
ABCB5	-0.333383790984227	-0.124126113776559	340273	ABCB5	ABCB5	340273	-0.333383790984227	-0.124126113776559	0.209257677207668	11611	15741		none	1
NFYB	-0.548091187066695	-0.865813723250324	4801	NFYB	NFYB	4801	-0.548091187066695	-0.865813723250324	-0.317722536183629	3619	819		none	1
KCNE3	-0.244491538251945	0.419503465082629	10008	KCNE3	KCNE3	10008	-0.244491538251945	0.419503465082629	0.663995003334574	16720	3970		none	1
MTRNR2L6	-0.0364475795464866	0.159827888203488	100463482	MTRNR2L6	MTRNR2L6	100463482	-0.0364475795464866	0.159827888203488	0.196275467749975	11413	3922		none	1
STAB1	-0.148357603463413	-0.05985073490214	23166	STAB1	STAB1	23166	-0.148357603463413	-0.05985073490214	0.0885068685612732	9660	10702		none	1
B4GALNT3	-0.671672065635312	0.111187266773285	283358	B4GALNT3	B4GALNT3	283358	-0.671672065635312	0.111187266773285	0.782859332408597	17265	5278		none	1
DENND6B	0.48224395265054	0.729571243621963	414918	DENND6B	DENND6B	414918	0.48224395265054	0.729571243621963	0.247327290971423	12197	9316		none	1
TBC1D28	-0.498198661863098	-1.2978067169294	254272	TBC1D28	TBC1D28	254272	-0.498198661863098	-1.2978067169294	-0.799608055066306	618	10230		none	1
FDXR	-0.335230541006933	0.0271365471022771	2232	FDXR	FDXR	2232	-0.335230541006933	0.0271365471022771	0.36236708810921	13947	6656		none	1
hsa-mir-7843	0.0819412067451788	0.414896047521133	102465832	hsa-mir-7843	hsa-mir-7843	102465832	0.0819412067451788	0.414896047521133	0.332954840775954	13550	10696		none	1
ATP8B2	-0.399291574581454	-0.757063437666591	57198	ATP8B2	ATP8B2	57198	-0.399291574581454	-0.757063437666591	-0.357771863085137	3178	7065		none	1
MTL5	-0.194798825345887	-0.110749371715787	9633	MTL5	MTL5	9633	-0.194798825345887	-0.110749371715787	0.0840494536301001	9606	16877		none	1
KRTAP12-4	0.180070237050044	-0.0916952250399817	386684	KRTAP12-4	KRTAP12-4	386684	0.180070237050044	-0.0916952250399817	-0.271765462090026	4161	5888		none	1
NMUR1	0.0650510126850534	0.35068920874267	10316	NMUR1	NMUR1	10316	0.0650510126850534	0.35068920874267	0.285638196057617	12798	15808		none	1
HEMGN	0.0355575065847234	-0.266346812885538	55363	HEMGN	HEMGN	55363	0.0355575065847234	-0.266346812885538	-0.301904319470262	3809	17494		none	1
PDLIM7	-0.30795313493385	0.320314522884777	9260	PDLIM7	PDLIM7	9260	-0.30795313493385	0.320314522884777	0.628267657818627	16506	10146		none	1
C1GALT1C1	0.0654839393297206	-0.667047444977534	29071	C1GALT1C1	C1GALT1C1	29071	0.0654839393297206	-0.667047444977534	-0.732531384307255	801	10816		none	1
C14orf166	0.50252792830977	0.707828802071434	51637	C14orf166	C14orf166	51637	0.50252792830977	0.707828802071434	0.205300873761664	11553	739		none	1
KIAA1467	-0.443038357906209	0.235355266164039	57613	KIAA1467	KIAA1467	57613	-0.443038357906209	0.235355266164039	0.678393624070249	16796	4103		none	1
CLEC2B	-0.0910689957918319	0.016028101439342	9976	CLEC2B	CLEC2B	9976	-0.0910689957918319	0.016028101439342	0.107097097231174	9978	11692		none	1
TAOK2	0.159943689261603	0.677518848526388	9344	TAOK2	TAOK2	9344	0.159943689261603	0.677518848526388	0.517575159264785	15664	6612		none	1
TBKBP1	0.133504889346372	0.0920760033508492	9755	TBKBP1	TBKBP1	9755	0.133504889346372	0.0920760033508492	-0.0414288859955224	7527	7393		none	1
SMARCD2	-0.142233053797947	-0.0698652044779529	6603	SMARCD2	SMARCD2	6603	-0.142233053797947	-0.0698652044779529	0.0723678493199945	9425	17245		none	1
SEC16A	-0.433744058611607	-0.42871830020562	9919	SEC16A	SEC16A	9919	-0.433744058611607	-0.42871830020562	0.00502575840598696	8288	8085		none	1
UIMC1	0.633404983197602	0.674167999390755	51720	UIMC1	UIMC1	51720	0.633404983197602	0.674167999390755	0.0407630161931527	8884	26		none	1
LAPTM4B	0.25103387726681	0.0551405071967101	55353	LAPTM4B	LAPTM4B	55353	0.25103387726681	0.0551405071967101	-0.1958933700701	5164	3741		none	1
LIMK1	0.154984711331779	0.470718147894296	3984	LIMK1	LIMK1	3984	0.154984711331779	0.470718147894296	0.315733436562517	13278	12032		none	1
HLA-DMA	-0.336169053313554	0.352783489452441	3108	HLA-DMA	HLA-DMA	3108	-0.336169053313554	0.352783489452441	0.688952542765995	16843	4920		none	1
SLCO1B3	-0.0577760285792135	-0.255041504835885	28234	SLCO1B3	SLCO1B3	28234	-0.0577760285792135	-0.255041504835885	-0.197265476256671	5143	2132		none	1
TSTA3	-0.0560140474100088	-0.312942654786383	7264	TSTA3	TSTA3	7264	-0.0560140474100088	-0.312942654786383	-0.256928607376375	4342	3457		none	1
FKBP15	-0.0624685901123187	-0.0968814256339959	23307	FKBP15	FKBP15	23307	-0.0624685901123187	-0.0968814256339959	-0.0344128355216772	7654	1911		none	1
CDRT15L2	-0.371196754563895	-0.628246135100145	256223	CDRT15L2	CDRT15L2	256223	-0.371196754563895	-0.628246135100145	-0.25704938053625	4340	9670		none	1
RNF157	-0.833217280736278	-0.608521818597213	114804	RNF157	RNF157	114804	-0.833217280736278	-0.608521818597213	0.224695462139065	11853	12671		none	1
SEMA5B	-0.20642124065272	-0.121274084228162	54437	SEMA5B	SEMA5B	54437	-0.20642124065272	-0.121274084228162	0.0851471564245578	9618	9141		none	1
LAT2	-0.339620356634677	-0.207946843347803	7462	LAT2	LAT2	7462	-0.339620356634677	-0.207946843347803	0.131673513286874	10367	5933		none	1
SLC28A1	0.144994096454845	0.294078897266012	9154	SLC28A1	SLC28A1	9154	0.144994096454845	0.294078897266012	0.149084800811166	10654	3547		none	1
EVI2A	-0.0791589718749054	-0.692864214454345	2123	EVI2A	EVI2A	2123	-0.0791589718749054	-0.692864214454345	-0.613705242579439	1245	3552		none	1
WDR87	0.256510550694802	0.488614728505064	83889	WDR87	WDR87	83889	0.256510550694802	0.488614728505064	0.232104177810263	11969	1793		none	1
RANBP6	-0.019290060851927	-0.58856903510776	26953	RANBP6	RANBP6	26953	-0.019290060851927	-0.58856903510776	-0.569278974255833	1485	4953		none	1
DMRTC1B	-0.380763525173322	-0.941322062295332	728656	DMRTC1B	DMRTC1B	728656	-0.380763525173322	-0.941322062295332	-0.56055853712201	1529	1836		none	1
ARVCF	-0.300275498773879	-0.555060543751428	421	ARVCF	ARVCF	421	-0.300275498773879	-0.555060543751428	-0.254785044977549	4371	8744		none	1
AZI2	-0.407617086978899	-0.211038763232046	64343	AZI2	AZI2	64343	-0.407617086978899	-0.211038763232046	0.196578323746852	11420	7541		none	1
FEZF1	-0.174881172232146	0.0101290838473841	389549	FEZF1	FEZF1	389549	-0.174881172232146	0.0101290838473841	0.18501025607953	11237	17681		none	1
SPRED3	-0.0781114710423542	-0.110383824537354	399473	SPRED3	SPRED3	399473	-0.0781114710423542	-0.110383824537354	-0.0322723534950002	7689	14858		none	1
RTN4RL2	-0.711150131694469	-0.427347498286498	349667	RTN4RL2	RTN4RL2	349667	-0.711150131694469	-0.427347498286498	0.283802633407971	12769	12678		none	1
ABCA4	-0.0534921740183464	-0.345857131977763	24	ABCA4	ABCA4	24	-0.0534921740183464	-0.345857131977763	-0.292364957959416	3913	7500		none	1
OR2T2	-0.211259120220399	0.112531414210647	401992	OR2T2	OR2T2	401992	-0.211259120220399	0.112531414210647	0.323790534431046	13403	1338		none	1
ANKFY1	0.439375132451334	0.281558906404691	51479	ANKFY1	ANKFY1	51479	0.439375132451334	0.281558906404691	-0.157816226046642	5739	16119		none	1
CLCN6	0.144364384971693	-0.305521285507578	1185	CLCN6	CLCN6	1185	0.144364384971693	-0.305521285507578	-0.449885670479271	2318	14646		none	1
OR10A7	0.109590990281856	-0.264218262127789	121364	OR10A7	OR10A7	121364	0.109590990281856	-0.264218262127789	-0.373809252409646	3024	3655		none	1
SLC16A12	0.325421573673216	0.561152996725307	387700	SLC16A12	SLC16A12	387700	0.325421573673216	0.561152996725307	0.235731423052091	12028	2733		none	1
CPNE7	0.265650449577669	0.0385994973726297	27132	CPNE7	CPNE7	27132	0.265650449577669	0.0385994973726297	-0.22705095220504	4721	16852		none	1
C19orf57	0.217828706366746	0.0379338968852334	79173	C19orf57	C19orf57	79173	0.217828706366746	0.0379338968852334	-0.179894809481513	5386	4167		none	1
RRAS2	-0.363930852835215	-0.419617698575889	22800	RRAS2	RRAS2	22800	-0.363930852835215	-0.419617698575889	-0.0556868457406738	7289	12606		none	1
UFSP2	-0.578789621870364	-0.358426624019496	55325	UFSP2	UFSP2	55325	-0.578789621870364	-0.358426624019496	0.220362997850868	11784	8194		none	1
UROS	-0.0692379885562048	-0.191006016297312	7390	UROS	UROS	7390	-0.0692379885562048	-0.191006016297312	-0.121768027741107	6289	12655		none	1
SP6	-0.458054554812146	-0.438047368821872	80320	SP6	SP6	80320	-0.458054554812146	-0.438047368821872	0.0200071859902742	8527	16465		none	1
KRTAP4-7	-0.0268511398383337	-0.143233569415886	100132476	KRTAP4-7	KRTAP4-7	100132476	-0.0268511398383337	-0.143233569415886	-0.116382429577552	6362	8297		none	1
hsa-mir-1197	-0.488813538796888	-0.273048511156805	100302250	hsa-mir-1197	hsa-mir-1197	100302250	-0.488813538796888	-0.273048511156805	0.215765027640083	11708	13838		none	1
RNF25	-0.912506433350489	-1.16986520447795	64320	RNF25	RNF25	64320	-0.912506433350489	-1.16986520447795	-0.257358771127464	4337	5995		none	1
NPHP3	0.164539372104992	0.59862158251466	27031	NPHP3	NPHP3	27031	0.164539372104992	0.59862158251466	0.434082210409668	14831	424		none	1
CCDC34	0.426326783930247	0.732465158784556	91057	CCDC34	CCDC34	91057	0.426326783930247	0.732465158784556	0.306138374854308	13137	16077		none	1
CHMP1A	0.19960643032303	0.458304774960018	5119	CHMP1A	CHMP1A	5119	0.19960643032303	0.458304774960018	0.258698344636988	12380	1317		none	1
FAM214B	-0.9204686506615	-0.929327545503008	80256	FAM214B	FAM214B	80256	-0.9204686506615	-0.929327545503008	-0.00885889484150848	8089	11134		none	1
TLR10	-0.428112984771881	0.0282297616327774	81793	TLR10	TLR10	81793	-0.428112984771881	0.0282297616327774	0.456342746404658	15067	2824		none	1
hsa-mir-1261	0.174835760346341	0.278722107988729	100302228	hsa-mir-1261	hsa-mir-1261	100302228	0.174835760346341	0.278722107988729	0.103886347642388	9916	11597		none	1
KIR3DL2	0.130967878659441	-0.0977343690503389	3812	KIR3DL2	KIR3DL2	3812	0.130967878659441	-0.0977343690503389	-0.22870224770978	4704	15823		none	1
LRRC49	0.0444430989070873	0.45899017591958	54839	LRRC49	LRRC49	54839	0.0444430989070873	0.45899017591958	0.414547077012492	14588	11929		none	1
CHRM2	0.0673549090248554	-0.711255806869241	1129	CHRM2	CHRM2	1129	0.0673549090248554	-0.711255806869241	-0.778610715894096	677	14491		none	1
TNNC2	-0.0196079440525567	-0.0117812809382378	7125	TNNC2	TNNC2	7125	-0.0196079440525567	-0.0117812809382378	0.00782666311431893	8331	1351		none	1
SHROOM2	0.0798401501619691	-0.095746706267611	357	SHROOM2	SHROOM2	357	0.0798401501619691	-0.095746706267611	-0.17558685642958	5450	2866		none	1
ARL5A	0.0444491538251945	-0.177256111491889	26225	ARL5A	ARL5A	26225	0.0444491538251945	-0.177256111491889	-0.221705265317084	4793	6362		none	1
FAM194B	0.221461657231086	0.214625694920417	220081	FAM194B	FAM194B	220081	0.221461657231086	0.214625694920417	-0.00683596231066858	8113	2188		none	1
SLC39A3	-0.196978595864491	-0.318684791714264	29985	SLC39A3	SLC39A3	29985	-0.196978595864491	-0.318684791714264	-0.121706195849773	6290	17480		none	1
ZNF197	-0.20356634676516	-0.355121468281167	10168	ZNF197	ZNF197	10168	-0.20356634676516	-0.355121468281167	-0.151555121516007	5831	12589		none	1
hsa-mir-96	0.187093942054434	-0.207946843347803	407053	hsa-mir-96	hsa-mir-96	407053	0.187093942054434	-0.207946843347803	-0.395040785402237	2819	5921		none	1
ERO1L	-0.149280978474766	-0.0798644429213312	30001	ERO1L	ERO1L	30001	-0.149280978474766	-0.0798644429213312	0.0694165355534349	9381	8718		none	1
BFAR	0.0634979261905483	-0.628131901606885	51283	BFAR	BFAR	51283	0.0634979261905483	-0.628131901606885	-0.691629827797433	941	3215		none	1
MRPS14	-0.0495685870848597	0.0104333257177671	63931	MRPS14	MRPS14	63931	-0.0495685870848597	0.0104333257177671	0.0600019128026268	9227	14706		none	1
PRAMEF8	-0.201283642638733	0.491127865356789	391002	PRAMEF8	PRAMEF8	391002	-0.201283642638733	0.491127865356789	0.692411507995523	16856	11530		none	1
hsa-mir-548f-2	-0.431412915140323	0.319537735130607	100313771	hsa-mir-548f-2	hsa-mir-548f-2	100313771	-0.431412915140323	0.319537735130607	0.75095065027093	17135	10685		none	1
EDNRA	-0.286954678937967	-0.182929708323814	1909	EDNRA	EDNRA	1909	-0.286954678937967	-0.182929708323814	0.104024970614153	9919	5093		none	1
BNIPL	-0.0450697829311859	0.165109283375219	149428	BNIPL	BNIPL	149428	-0.0450697829311859	0.165109283375219	0.210179066306405	11625	16812		none	1
SYBU	-0.474947776331325	-0.0879331353286117	55638	SYBU	SYBU	55638	-0.474947776331325	-0.0879331353286117	0.387014641002713	14261	5402		none	1
TMEM69	-0.465290181950289	-0.242529129540781	51249	TMEM69	TMEM69	51249	-0.465290181950289	-0.242529129540781	0.222761052409508	11828	8484		none	1
NADK	0.140867669764766	0.192730942045541	65220	NADK	NADK	65220	0.140867669764766	0.192730942045541	0.0518632722807747	9086	14647		none	1
EIF5AL1	-0.0606944991068996	0.762165867032214	143244	EIF5AL1	EIF5AL1	143244	-0.0606944991068996	0.762165867032214	0.822860366139114	17392	10960		none	1
VEPH1	-0.128657927401532	-0.113959332876399	79674	VEPH1	VEPH1	79674	-0.128657927401532	-0.113959332876399	0.0146985945251325	8438	13086		none	1
AFM	0.000307226544760982	-0.153986748914782	173	AFM	AFM	173	0.000307226544760982	-0.153986748914782	-0.154293975459543	5794	7986		none	1
DGKZ	-0.0127583179437498	-0.47943797121316	8525	DGKZ	DGKZ	8525	-0.0127583179437498	-0.47943797121316	-0.46667965326941	2171	1477		none	1
DFFB	-0.365323483999879	-0.0415276825832001	1677	DFFB	DFFB	1677	-0.365323483999879	-0.0415276825832001	0.323795801416679	13404	7054		none	1
IBSP	0.549302170688141	0.763117812809383	3381	IBSP	IBSP	3381	0.549302170688141	0.763117812809383	0.213815642121241	11680	8628		none	1
ZNF407	0.143873936605007	0.588759424263194	55628	ZNF407	ZNF407	55628	0.143873936605007	0.588759424263194	0.444885487658187	14945	4163		none	1
TARS	-0.545669219823802	-0.782842129312314	6897	TARS	TARS	6897	-0.545669219823802	-0.782842129312314	-0.237172909488513	4589	7343		none	1
hsa-mir-513a-2	-0.994883594199389	-1.36116822785774	574510	hsa-mir-513a-2	hsa-mir-513a-2	574510	-0.994883594199389	-1.36116822785774	-0.366284633658353	3094	9916		none	1
IFIT3	0.0568708183221822	-0.109096793846623	3437	IFIT3	IFIT3	3437	0.0568708183221822	-0.109096793846623	-0.165967612168805	5615	988		none	1
DNAJC13	0.485241137113621	0.744345442083619	23317	DNAJC13	DNAJC13	23317	0.485241137113621	0.744345442083619	0.259104304969998	12390	581		none	1
SYNRG	-0.15873573309921	-0.396199832457543	11276	SYNRG	SYNRG	11276	-0.15873573309921	-0.396199832457543	-0.237464099358333	4584	7		none	1
CD82	0.228097847476613	0.52372248876704	3732	CD82	CD82	3732	0.228097847476613	0.52372248876704	0.295624641290427	12977	12884		none	1
PPP1R7	-0.752868517453302	-0.930584113928871	5510	PPP1R7	PPP1R7	5510	-0.752868517453302	-0.930584113928871	-0.177715596475569	5417	14181		none	1
TTC24	-0.33177923768581	0.360448556850202	164118	TTC24	TTC24	164118	-0.33177923768581	0.360448556850202	0.692227794536012	16854	13373		none	1
SLC35B4	0.630861917592565	0.246157946843348	84912	SLC35B4	SLC35B4	84912	0.630861917592565	0.246157946843348	-0.384703970749217	2916	16113		none	1
SOX17	-0.180403257545942	-0.342540552890107	64321	SOX17	SOX17	64321	-0.180403257545942	-0.342540552890107	-0.162137295344166	5683	4438		none	1
EXOC8	-0.293372892131634	-0.291261137765593	149371	EXOC8	EXOC8	149371	-0.293372892131634	-0.291261137765593	0.002111754366041	8243	12950		none	1
SGPP1	0.275350428385456	0.625123752951032	81537	SGPP1	SGPP1	81537	0.275350428385456	0.625123752951032	0.349773324565576	13771	12951		none	1
NIPSNAP1	-0.0255914141261239	0.0324015688066408	8508	NIPSNAP1	NIPSNAP1	8508	-0.0255914141261239	0.0324015688066408	0.0579929829327647	9198	11857		none	1
FAM76A	0.117202022342648	0.0338549996192217	199870	FAM76A	FAM76A	199870	0.117202022342648	0.0338549996192217	-0.0833470227234261	6847	4064		none	1
GALNT6	-0.538251945142442	-0.506435153453659	11226	GALNT6	GALNT6	11226	-0.538251945142442	-0.506435153453659	0.0318167916887826	8713	14143		none	1
MYOF	1.12603312040205	1.89105932526083	26509	MYOF	MYOF	26509	1.12603312040205	1.89105932526083	0.765026204858787	17186	9593		none	1
SMIM1	-0.26878992461627	-0.390640469118879	388588	SMIM1	SMIM1	388588	-0.26878992461627	-0.390640469118879	-0.12185054450261	6286	3895		none	1
CFTR	0.194753413460083	0.367630035793161	1080	CFTR	CFTR	1080	0.194753413460083	0.367630035793161	0.172876622333078	11048	4532		none	1
OR2L13	-0.367170234022585	-0.192037925519762	284521	OR2L13	OR2L13	284521	-0.367170234022585	-0.192037925519762	0.175132308502822	11091	3281		none	1
hsa-mir-6827	-0.419393902697466	-0.0720622953316579	102466744	hsa-mir-6827	hsa-mir-6827	102466744	-0.419393902697466	-0.0720622953316579	0.347331607365808	13746	13317		none	1
DCUN1D4	0.437649480790772	-0.0790381539867489	23142	DCUN1D4	DCUN1D4	23142	0.437649480790772	-0.0790381539867489	-0.516687634777521	1798	10447		none	1
AGMO	-0.500560079924919	0.18701926738253	392636	AGMO	AGMO	392636	-0.500560079924919	0.18701926738253	0.687579347307449	16832	11368		none	1
FRZB	0.319608852290273	-0.131041047901912	2487	FRZB	FRZB	2487	0.319608852290273	-0.131041047901912	-0.450649900192184	2313	749		none	1
EPS8L1	0.301646937725167	0.51519305460361	54869	EPS8L1	EPS8L1	54869	0.301646937725167	0.51519305460361	0.213546116878443	11677	4475		none	1
SRGAP2	-0.0534861191002392	0.504873962379103	23380	SRGAP2	SRGAP2	23380	-0.0534861191002392	0.504873962379103	0.558360081479342	15997	13943		none	1
C17orf72	-0.554781871575187	-0.0309180565075013	92340	C17orf72	C17orf72	92340	-0.554781871575187	-0.0309180565075013	0.523863815067686	15720	1408		none	1
TMEFF2	-0.104589627925282	-0.306385652273247	23671	TMEFF2	TMEFF2	23671	-0.104589627925282	-0.306385652273247	-0.201796024347964	5077	8369		none	1
RAC1	0.0142753776755169	-0.329319929936791	5879	RAC1	RAC1	5879	0.0142753776755169	-0.329319929936791	-0.343595307612308	3334	8067		none	1
SMO	0.223932063818837	0.410517096946158	6608	SMO	SMO	6608	0.223932063818837	0.410517096946158	0.186585033127321	11264	17462		none	1
FRRS1	-0.317338258000061	0.0486825070443988	391059	FRRS1	FRRS1	391059	-0.317338258000061	0.0486825070443988	0.366020765044459	13987	605		none	1
TMEM14C	0.0802912415609579	0.370379255197624	51522	TMEM14C	TMEM14C	51522	0.0802912415609579	0.370379255197624	0.290088013636666	12880	2150		none	1
VPS52	0.235342556991917	0.740994592947986	6293	VPS52	VPS52	6293	0.235342556991917	0.740994592947986	0.505652035956069	15546	5394		none	1
MSH3	0.587327056401562	1.09747924758206	4437	MSH3	MSH3	4437	0.587327056401562	1.09747924758206	0.510152191180496	15586	7949		none	1
EIF2AK2	-0.0704580545548121	-0.409184372858122	5610	EIF2AK2	EIF2AK2	5610	-0.0704580545548121	-0.409184372858122	-0.33872631830331	3394	16790		none	1
ANKRD33B	-0.0626472101964821	0.417294950879598	651746	ANKRD33B	ANKRD33B	651746	-0.0626472101964821	0.417294950879598	0.47994216107608	15312	4957		none	1
TNPO1	-0.062150706911689	-0.0726372705810677	3842	TNPO1	TNPO1	3842	-0.062150706911689	-0.0726372705810677	-0.0104865636693787	8061	7910		none	1
LGI2	-0.552117707608005	-0.496915695681974	55203	LGI2	LGI2	55203	-0.552117707608005	-0.496915695681974	0.0552020119260306	9143	6738		none	1
FGF2	-0.203012321758348	0.153625009519458	2247	FGF2	FGF2	2247	-0.203012321758348	0.153625009519458	0.356637331277806	13869	5714		none	1
NSRP1	-0.610002724713148	-0.985796969004646	84081	NSRP1	NSRP1	84081	-0.610002724713148	-0.985796969004646	-0.375794244291497	3004	12126		none	1
DRD4	0.351366897762708	0.235602772066103	1815	DRD4	DRD4	1815	0.351366897762708	0.235602772066103	-0.115764125696605	6375	3208		none	1
ARPC1B	-0.224867548666404	-0.0993450613053081	10095	ARPC1B	ARPC1B	10095	-0.224867548666404	-0.0993450613053081	0.125522487361096	10266	8496		none	1
SGCA	-0.389633980200418	-0.348122762927424	6442	SGCA	SGCA	6442	-0.389633980200418	-0.348122762927424	0.0415112172729941	8898	3459		none	1
OR13C9	0.606339499258273	0.787754169522504	286362	OR13C9	OR13C9	286362	0.606339499258273	0.787754169522504	0.181414670264232	11189	14654		none	1
TIA1	0.320274893282068	-0.340937476201356	7072	TIA1	TIA1	7072	0.320274893282068	-0.340937476201356	-0.661212369483424	1049	16025		none	1
PCDHB10	-0.250933971118041	-0.26370040362501	56126	PCDHB10	PCDHB10	56126	-0.250933971118041	-0.26370040362501	-0.0127664325069689	8018	1565		none	1
MYL2	-0.350125639550725	-0.664838930774503	4633	MYL2	MYL2	4633	-0.350125639550725	-0.664838930774503	-0.314713291223778	3659	10250		none	1
KIAA0100	-0.473191850080228	-0.1222564922702	9703	KIAA0100	KIAA0100	9703	-0.473191850080228	-0.1222564922702	0.350935357810027	13795	9335		none	1
CDKN2A	0.320002421967243	-0.0889612367679537	1029	CDKN2A	CDKN2A	1029	0.320002421967243	-0.0889612367679537	-0.408963658735197	2686	13561		none	1
