	featureCounts HCT116 KO 47 A: Counts
ENSG00000201790	0
ENSG00000251204	0
ENSG00000250145	1.070424982
ENSG00000252337	0
ENSG00000251027	0
ENSG00000250273	37.46487437
ENSG00000184349	159.4933223
ENSG00000249959	0
ENSG00000248827	10.70424982
ENSG00000239708	0
ENSG00000251732	0
ENSG00000145743	261.1836956
ENSG00000244245	90.98612347
ENSG00000272523	9.633824838
ENSG00000151422	684.0015635
ENSG00000249921	0
ENSG00000250383	1.070424982
ENSG00000207404	2.140849964
ENSG00000250441	0
ENSG00000206593	0
ENSG00000176857	2.140849964
ENSG00000249476	2.140849964
ENSG00000198961	1616.341723
ENSG00000248867	0
ENSG00000251367	0
ENSG00000248876	1.070424982
ENSG00000248440	0
ENSG00000214794	0
ENSG00000271849	0
ENSG00000112893	1173.18578
ENSG00000202512	1.070424982
ENSG00000249068	0
ENSG00000254106	0
ENSG00000253224	0
ENSG00000186952	16.05637473
ENSG00000221436	0
ENSG00000207177	0
ENSG00000164209	1167.833655
ENSG00000270779	0
ENSG00000248966	20.33807466
ENSG00000248428	0
ENSG00000251627	1.070424982
ENSG00000145777	8.563399856
ENSG00000253613	0
ENSG00000134987	2459.836609
ENSG00000250728	0
ENSG00000214784	214.0849964
ENSG00000152495	292.2260201
ENSG00000249318	0
ENSG00000248268	0
ENSG00000164211	1178.537905
ENSG00000246859	6.422549892
ENSG00000249619	0
ENSG00000251099	0
ENSG00000134986	86.70442354
ENSG00000253057	0
ENSG00000249439	0
ENSG00000250095	0
ENSG00000129595	43.88742426
ENSG00000224032	489.1842168
ENSG00000238363	6.422549892
ENSG00000250882	1.070424982
ENSG00000251187	4.281699928
ENSG00000251076	1.070424982
ENSG00000248350	0
ENSG00000278921	3.211274946
ENSG00000248430	0
ENSG00000251014	0
ENSG00000250358	1.070424982
ENSG00000134982	654.029664
ENSG00000250045	0
ENSG00000212370	0
ENSG00000258864	0
ENSG00000272869	0
ENSG00000153037	604.7901148
ENSG00000129625	5283.617711
ENSG00000249947	2.140849964
ENSG00000212643	0
ENSG00000270067	11.7746748
ENSG00000279522	10.70424982
ENSG00000272389	7.492974874
ENSG00000172795	979.4388585
ENSG00000171444	556.6209906
ENSG00000232633	2.140849964
ENSG00000212122	0
ENSG00000251741	0
ENSG00000047188	1041.523507
ENSG00000251628	0
ENSG00000222706	0
ENSG00000080709	5.35212491
ENSG00000246316	2.140849964
ENSG00000251542	1.070424982
ENSG00000251132	0
ENSG00000250242	1.070424982
ENSG00000152503	295.437295
ENSG00000250472	0
ENSG00000249791	3.211274946
ENSG00000164219	1150.706856
ENSG00000271797	2.140849964
ENSG00000243304	2.140849964
ENSG00000164221	585.5224651
ENSG00000250197	1.070424982
ENSG00000249026	7.492974874
ENSG00000248722	0
ENSG00000249944	2.140849964
ENSG00000249433	0
ENSG00000250444	8.563399856
ENSG00000145780	857.4104106
ENSG00000251201	0
ENSG00000243414	1.070424982
ENSG00000249249	6.422549892
ENSG00000134970	5323.223435
ENSG00000249021	0
ENSG00000248709	0
ENSG00000251118	0
ENSG00000222598	0
ENSG00000129596	2.140849964
ENSG00000145782	7890.102542
ENSG00000177879	23273.17996
ENSG00000280329	2.140849964
ENSG00000172901	19.26764968
ENSG00000248295	2.140849964
ENSG00000268714	0
ENSG00000268223	651.888814
ENSG00000185641	502.0293165
ENSG00000272265	0
ENSG00000271918	48.16912419
ENSG00000145781	876.6780602
ENSG00000212457	1.070424982
ENSG00000232916	0
ENSG00000250015	4.281699928
ENSG00000092421	289.0147451
ENSG00000248445	8.563399856
ENSG00000239528	10.70424982
ENSG00000249167	1.070424982
ENSG00000197575	1.070424982
ENSG00000251311	0
ENSG00000249150	1.070424982
ENSG00000250650	0
ENSG00000250949	1.070424982
ENSG00000243758	0
ENSG00000248663	23.5493496
ENSG00000251477	1.070424982
ENSG00000249582	0
ENSG00000249797	4.281699928
ENSG00000250427	0
ENSG00000250891	1.070424982
ENSG00000249551	5.35212491
ENSG00000249128	6.422549892
ENSG00000238904	0
ENSG00000249426	0
ENSG00000169570	131.6622728
ENSG00000197744	8685.428304
ENSG00000283498	1014.762883
ENSG00000249494	0
ENSG00000223179	0
ENSG00000250678	0
ENSG00000250928	0
ENSG00000172869	542.7054659
ENSG00000248885	1.070424982
ENSG00000248979	0
ENSG00000206786	0
ENSG00000264536	0
ENSG00000145779	424.9587178
ENSG00000243333	0
ENSG00000202092	0
ENSG00000133835	3104.232448
ENSG00000213663	0
ENSG00000249919	3.211274946
ENSG00000164334	4.281699928
ENSG00000250895	0
ENSG00000234259	3.211274946
ENSG00000251293	0
ENSG00000251975	0
ENSG00000261036	0
ENSG00000184838	7.492974874
ENSG00000270741	1.070424982
ENSG00000222609	3.211274946
ENSG00000248927	1.070424982
ENSG00000251135	0
ENSG00000248853	0
ENSG00000250847	0
ENSG00000229855	10.70424982
ENSG00000279860	0
ENSG00000244088	2.140849964
ENSG00000213661	1.070424982
ENSG00000249600	0
ENSG00000181867	0
ENSG00000151304	418.536168
ENSG00000113083	17.12679971
ENSG00000247311	0
ENSG00000164185	1.070424982
ENSG00000250803	5.35212491
ENSG00000249610	1.070424982
ENSG00000272139	0
ENSG00000064692	11.7746748
ENSG00000249621	2.140849964
ENSG00000249916	2.140849964
ENSG00000250328	0
ENSG00000251538	4.281699928
ENSG00000240058	2.140849964
ENSG00000205302	2338.878586
ENSG00000260686	17.12679971
ENSG00000064652	368.2261938
ENSG00000263432	4.281699928
ENSG00000168938	974.0867336
ENSG00000249996	1.070424982
ENSG00000276047	0
ENSG00000223652	0
ENSG00000061455	21.40849964
ENSG00000213655	0
ENSG00000168944	635.8324393
ENSG00000250539	104.9016482
ENSG00000249400	0
ENSG00000279772	2.140849964
ENSG00000151292	1282.369128
ENSG00000235275	8.563399856
ENSG00000253807	4.281699928
ENSG00000250862	0
ENSG00000251421	0
ENSG00000248600	0
ENSG00000251214	0
ENSG00000250438	1.070424982
ENSG00000248296	0
ENSG00000168916	142.3665226
ENSG00000249112	1.070424982
ENSG00000251456	1.070424982
ENSG00000242814	3.211274946
ENSG00000248443	0
ENSG00000249261	0
ENSG00000249423	0
ENSG00000250411	0
ENSG00000250194	0
ENSG00000249365	0
ENSG00000250721	0
ENSG00000281608	0
ENSG00000222107	0
ENSG00000250402	0
ENSG00000260192	6.422549892
ENSG00000249950	1.070424982
ENSG00000249904	0
ENSG00000241888	0
ENSG00000248752	0
ENSG00000248107	1.070424982
ENSG00000155324	172.3384221
ENSG00000250602	1.070424982
ENSG00000279118	3.211274946
ENSG00000164904	1887.159243
ENSG00000202082	0
ENSG00000164902	1223.495754
ENSG00000230929	1.070424982
ENSG00000196900	1.070424982
ENSG00000213630	4.281699928
ENSG00000249768	0
ENSG00000251072	2.140849964
ENSG00000252185	0
ENSG00000113368	8167.342612
ENSG00000173926	76.00017372
ENSG00000164241	63.15507394
ENSG00000279446	1.070424982
ENSG00000214743	0
ENSG00000250080	0
ENSG00000271585	1.070424982
ENSG00000250956	0
ENSG00000145794	4.281699928
ENSG00000249577	0
ENSG00000271766	0
ENSG00000250859	35.32402441
ENSG00000164244	1853.976069
ENSG00000282925	0
ENSG00000205279	2.140849964
ENSG00000248799	0
ENSG00000230561	5.35212491
ENSG00000251032	1.070424982
ENSG00000250603	1.070424982
ENSG00000245937	629.4098894
ENSG00000064651	922.7063345
ENSG00000250329	0
ENSG00000138829	19.26764968
ENSG00000207290	0
ENSG00000113396	317.9162196
ENSG00000248634	1.070424982
ENSG00000066583	2139.779539
ENSG00000264563	3.211274946
ENSG00000265691	0
ENSG00000249421	0
ENSG00000145808	9.633824838
ENSG00000251680	0
ENSG00000186367	2.140849964
ENSG00000198108	44.95784924
ENSG00000221562	2.140849964
ENSG00000199455	0
ENSG00000248610	7.492974874
ENSG00000252514	1.070424982
ENSG00000249312	2.140849964
ENSG00000249418	2.140849964
ENSG00000244192	0
ENSG00000250405	1.070424982
ENSG00000248955	0
ENSG00000169567	6067.168798
ENSG00000186687	907.7203847
ENSG00000158985	1563.890899
ENSG00000279370	0
ENSG00000158987	255.8315707
ENSG00000273217	0
ENSG00000275939	0
ENSG00000217128	572.6773654
ENSG00000279584	1.070424982
ENSG00000239642	0
ENSG00000281938	0
ENSG00000234758	0
ENSG00000164398	18.19722469
ENSG00000223548	0
ENSG00000231585	0
ENSG00000164399	2.140849964
ENSG00000164400	2.140849964
ENSG00000253067	0
ENSG00000227616	2.140849964
ENSG00000235775	0
ENSG00000224015	0
ENSG00000237714	0
ENSG00000072682	468.8461421
ENSG00000224431	1.070424982
ENSG00000283678	0
ENSG00000131435	0
ENSG00000197208	9.633824838
ENSG00000233006	18.19722469
ENSG00000263597	0
ENSG00000197375	353.2402441
ENSG00000197536	11.7746748
ENSG00000238160	3.211274946
ENSG00000202533	0
ENSG00000234290	5.35212491
ENSG00000125347	352.1698191
ENSG00000277192	0
ENSG00000113525	7.492974874
ENSG00000113522	1700.905296
ENSG00000223442	6.422549892
ENSG00000169194	2.140849964
ENSG00000113520	1.070424982
ENSG00000230612	2.140849964
ENSG00000131437	452.7897674
ENSG00000205089	16.05637473
ENSG00000164402	1513.580925
ENSG00000198944	19.26764968
ENSG00000272203	3.211274946
ENSG00000164403	479.5503919
ENSG00000201274	0
ENSG00000164404	9.633824838
ENSG00000164405	3142.767747
ENSG00000164406	25.69019957
ENSG00000072364	1228.847879
ENSG00000235253	0
ENSG00000202417	0
ENSG00000225364	0
ENSG00000272023	1.070424982
ENSG00000229738	0
ENSG00000199677	0
ENSG00000155329	651.888814
ENSG00000248648	1.070424982
ENSG00000170606	12207.12649
ENSG00000279691	6.422549892
ENSG00000251616	1.070424982
ENSG00000248245	0
ENSG00000240611	0
ENSG00000053108	10.70424982
ENSG00000249478	5.35212491
ENSG00000250244	0
ENSG00000250409	1.070424982
ENSG00000221287	0
ENSG00000280104	0
ENSG00000279197	0
ENSG00000251243	1.070424982
ENSG00000249073	1.070424982
ENSG00000113583	1476.11605
ENSG00000213585	11407.51903
ENSG00000271737	14.98594975
ENSG00000271128	0
ENSG00000081059	442.0855176
ENSG00000113558	5652.91433
ENSG00000272772	0
ENSG00000113575	8723.963603
ENSG00000273345	0
ENSG00000266751	0
ENSG00000270177	5.35212491
ENSG00000239615	0
ENSG00000006837	9.633824838
ENSG00000119048	1781.18717
ENSG00000279469	1.070424982
ENSG00000248559	7.492974874
ENSG00000237190	1744.792721
ENSG00000243648	5.35212491
ENSG00000250564	0
ENSG00000250994	0
ENSG00000207222	1.070424982
ENSG00000251169	6.422549892
ENSG00000240250	1.070424982
ENSG00000280420	0
ENSG00000043143	792.1144867
ENSG00000152700	1640.961497
ENSG00000207459	0
ENSG00000113615	1311.270603
ENSG00000201298	0
ENSG00000222266	0
ENSG00000164615	903.4386848
ENSG00000145833	6671.958913
ENSG00000241179	0
ENSG00000181904	1929.976242
ENSG00000270892	3.211274946
ENSG00000113621	555.5505656
ENSG00000132570	290.0851701
ENSG00000279799	1.070424982
ENSG00000244921	8.563399856
ENSG00000249119	47.09869921
ENSG00000248923	31.04232448
ENSG00000247627	157.3524723
ENSG00000198868	1.070424982
ENSG00000263963	0
ENSG00000249192	0
ENSG00000152705	23.5493496
ENSG00000069011	1658.088297
ENSG00000224186	18.19722469
ENSG00000277619	0
ENSG00000249082	1.070424982
ENSG00000248753	1.070424982
ENSG00000248482	0
ENSG00000249647	2.140849964
ENSG00000113648	8323.62466
ENSG00000270021	2.140849964
ENSG00000251380	0
ENSG00000255833	2.140849964
ENSG00000249639	1.070424982
ENSG00000181965	2.140849964
ENSG00000250167	2.140849964
ENSG00000145824	0
ENSG00000251045	1.070424982
ENSG00000223539	0
ENSG00000265924	0
ENSG00000250378	0
ENSG00000145832	29.9718995
ENSG00000145839	2.140849964
ENSG00000254239	0
ENSG00000253927	0
ENSG00000145826	1.070424982
ENSG00000164616	1.070424982
ENSG00000120708	7.492974874
ENSG00000270123	0
ENSG00000278815	0
ENSG00000164621	1.070424982
ENSG00000277859	0
ENSG00000113658	1508.2288
ENSG00000275646	0
ENSG00000277524	0
ENSG00000274934	0
ENSG00000271824	0
ENSG00000069018	4.281699928
ENSG00000248211	1.070424982
ENSG00000250947	0
ENSG00000279240	1.070424982
ENSG00000248351	0
ENSG00000213568	1.070424982
ENSG00000249803	0
ENSG00000250284	0
ENSG00000248616	1.070424982
ENSG00000222285	1.070424982
ENSG00000152377	22.47892462
ENSG00000146021	12.84509978
ENSG00000216009	0
ENSG00000177733	6603.451714
ENSG00000270697	0
ENSG00000226306	2.140849964
ENSG00000250159	5.35212491
ENSG00000120729	6.422549892
ENSG00000078795	5.35212491
ENSG00000031003	384.2825685
ENSG00000246323	2.140849964
ENSG00000250260	3.211274946
ENSG00000222924	0
ENSG00000061492	6.422549892
ENSG00000112981	77.0705987
ENSG00000212460	0
ENSG00000199880	0
ENSG00000112983	1065.072857
ENSG00000112984	3865.30461
ENSG00000094880	1739.440596
ENSG00000146013	5.35212491
ENSG00000249851	0
ENSG00000158402	463.4940172
ENSG00000120709	1105.749006
ENSG00000249971	0
ENSG00000120733	2542.259332
ENSG00000132563	58.87337401
ENSG00000271196	0
ENSG00000120738	373.5783187
ENSG00000241458	85.63399856
ENSG00000120705	10902.27844
ENSG00000113013	21575.48594
ENSG00000222937	5.35212491
ENSG00000206989	2.140849964
ENSG00000044115	14640.20248
ENSG00000232174	0
ENSG00000238745	0
ENSG00000253404	0
ENSG00000146006	0
ENSG00000120725	655.100089
ENSG00000201532	1.070424982
ENSG00000249593	2.140849964
ENSG00000242683	0
ENSG00000252533	0
ENSG00000280987	108.1129232
ENSG00000281398	247.2681708
ENSG00000252213	0
ENSG00000200959	0
ENSG00000015479	27.83104953
ENSG00000199545	0
ENSG00000253015	0
ENSG00000120727	1270.594454
ENSG00000272742	0
ENSG00000170482	12.84509978
ENSG00000170476	1.070424982
ENSG00000228672	119.887598
ENSG00000170469	102.7607983
ENSG00000170464	122.0284479
ENSG00000279686	0
ENSG00000200378	0
ENSG00000249751	0
ENSG00000283288	3.211274946
ENSG00000184584	514.8744163
ENSG00000249689	0
ENSG00000249215	10.70424982
ENSG00000131508	3249.810245
ENSG00000207020	0
ENSG00000275506	1.070424982
ENSG00000272255	1.070424982
ENSG00000171604	1546.764099
ENSG00000250635	0
ENSG00000249526	0
ENSG00000200756	0
ENSG00000249131	2.140849964
ENSG00000251387	0
ENSG00000271792	0
ENSG00000146005	12.84509978
ENSG00000158458	78.14102368
ENSG00000250692	0
ENSG00000207317	0
ENSG00000245146	20.33807466
ENSG00000185129	723.6072878
ENSG00000182700	101.6903733
ENSG00000254363	6.422549892
ENSG00000120306	2056.28639
ENSG00000250069	1.070424982
ENSG00000113068	1718.032096
ENSG00000281227	0
ENSG00000113070	389.6346934
ENSG00000253965	2.140849964
ENSG00000113073	3.211274946
ENSG00000249637	9.633824838
ENSG00000222790	0
ENSG00000131503	38.53529935
ENSG00000254996	43.88742426
ENSG00000200051	0
ENSG00000213523	1462.200525
ENSG00000243056	1.070424982
ENSG00000113108	83.49314859
ENSG00000283155	1.070424982
ENSG00000176087	1310.200178
ENSG00000283602	1.070424982
ENSG00000200235	0
ENSG00000251453	10.70424982
ENSG00000240518	1.070424982
ENSG00000170458	10.70424982
ENSG00000131495	553.4097157
ENSG00000113119	286.8738952
ENSG00000113141	4625.306347
ENSG00000120314	1247.045104
ENSG00000256453	0
ENSG00000170445	3704.740863
ENSG00000112855	1077.917957
ENSG00000146007	2332.456036
ENSG00000199990	0
ENSG00000202111	0
ENSG00000202515	1.070424982
ENSG00000250515	1.070424982
ENSG00000248106	0
ENSG00000204970	0
ENSG00000279726	0
ENSG00000204969	0
ENSG00000255408	3.211274946
ENSG00000204967	8.563399856
ENSG00000204965	0
ENSG00000081842	1.070424982
ENSG00000204963	2.140849964
ENSG00000204962	1.070424982
ENSG00000204961	9.633824838
ENSG00000278907	0
ENSG00000250120	2.140849964
ENSG00000249504	0
ENSG00000278946	0
ENSG00000249158	2.140849964
ENSG00000251664	0
ENSG00000278915	0
ENSG00000278901	0
ENSG00000239389	3.211274946
ENSG00000248383	34.25359942
ENSG00000279028	0
ENSG00000243232	20.33807466
ENSG00000279047	0
ENSG00000171815	9.633824838
ENSG00000279558	1.070424982
ENSG00000112852	1.070424982
ENSG00000272154	1.070424982
ENSG00000113205	5.35212491
ENSG00000272108	2.140849964
ENSG00000081818	4.281699928
ENSG00000113209	1.070424982
ENSG00000280029	2.140849964
ENSG00000113211	1.070424982
ENSG00000255622	1.070424982
ENSG00000280336	1.070424982
ENSG00000113212	1.070424982
ENSG00000120322	0
ENSG00000279472	0
ENSG00000272674	0
ENSG00000279068	0
ENSG00000278936	0
ENSG00000177839	2.140849964
ENSG00000279375	1.070424982
ENSG00000120324	12.84509978
ENSG00000197479	4.281699928
ENSG00000120328	4.281699928
ENSG00000187372	10.70424982
ENSG00000120327	4.281699928
ENSG00000279983	0
ENSG00000146001	6.422549892
ENSG00000262096	1.070424982
ENSG00000113248	0
ENSG00000277795	0
ENSG00000178913	2329.244761
ENSG00000120329	0
ENSG00000272070	2.140849964
ENSG00000204956	10.70424982
ENSG00000081853	6.422549892
ENSG00000254245	2.140849964
ENSG00000254221	0
ENSG00000280026	0
ENSG00000262576	2.140849964
ENSG00000253910	5.35212491
ENSG00000253485	2.140849964
ENSG00000262209	1.070424982
ENSG00000253731	6.422549892
ENSG00000253537	2.140849964
ENSG00000253953	0
ENSG00000253767	7.492974874
ENSG00000276547	3.211274946
ENSG00000261934	9.633824838
ENSG00000253305	5.35212491
ENSG00000253846	186.2539469
ENSG00000254122	6.422549892
ENSG00000253873	7.492974874
ENSG00000248449	2.140849964
ENSG00000279855	0
ENSG00000253159	2.140849964
ENSG00000276545	2.140849964
ENSG00000273557	1.070424982
ENSG00000240184	1.070424982
ENSG00000242020	0
ENSG00000242419	2.140849964
ENSG00000240764	2.140849964
ENSG00000131504	9050.443223
ENSG00000246422	2.140849964
ENSG00000240974	1.070424982
ENSG00000228737	3.211274946
ENSG00000171720	2193.300788
ENSG00000164620	84.56357358
ENSG00000197948	320.0570696
ENSG00000120318	476.339117
ENSG00000278925	2.140849964
ENSG00000156453	796.3961866
ENSG00000226040	46.02827422
ENSG00000081791	1034.030533
ENSG00000113555	20.33807466
ENSG00000271871	0
ENSG00000013561	1588.510673
ENSG00000254099	0
ENSG00000113552	1805.806945
ENSG00000250347	0
ENSG00000131507	3615.895589
ENSG00000280047	7.492974874
ENSG00000187678	1201.01683
ENSG00000281881	0
ENSG00000277968	0
ENSG00000274721	0
ENSG00000231185	36.39444939
ENSG00000225147	2.140849964
ENSG00000113578	24.61977459
ENSG00000261757	0
ENSG00000236714	1.070424982
ENSG00000145819	1302.707203
ENSG00000226272	3.211274946
ENSG00000230789	0
ENSG00000113580	853.1287106
ENSG00000231579	9.633824838
ENSG00000279679	0
ENSG00000279130	1.070424982
ENSG00000249429	0
ENSG00000253023	0
ENSG00000251205	0
ENSG00000249881	1.070424982
ENSG00000266478	1.070424982
ENSG00000225869	3.211274946
ENSG00000158497	1.070424982
ENSG00000239390	0
ENSG00000145817	1349.805902
ENSG00000183775	17.12679971
ENSG00000249605	0
ENSG00000250972	0
ENSG00000213488	0
ENSG00000201423	1.070424982
ENSG00000249229	0
ENSG00000251031	0
ENSG00000215325	3.211274946
ENSG00000250842	1.070424982
ENSG00000248125	3.211274946
ENSG00000186314	293.2964451
ENSG00000249363	0
ENSG00000204928	0
ENSG00000156463	124.1692979
ENSG00000248493	1.070424982
ENSG00000173261	20.33807466
ENSG00000251556	7.492974874
ENSG00000133706	6716.916762
ENSG00000239602	2.140849964
ENSG00000239317	0
ENSG00000275740	0
ENSG00000091009	720.3960129
ENSG00000238374	0
ENSG00000250025	2.140849964
ENSG00000091010	3.211274946
ENSG00000271724	0
ENSG00000248842	0
ENSG00000113649	3395.388043
ENSG00000277568	0
ENSG00000173250	3.211274946
ENSG00000250407	0
ENSG00000156475	5.35212491
ENSG00000280646	0
ENSG00000241291	0
ENSG00000248568	43.88742426
ENSG00000249553	2.140849964
ENSG00000250343	0
ENSG00000169302	25.69019957
ENSG00000113657	1395.834176
ENSG00000272239	1.070424982
ENSG00000280780	4.281699928
ENSG00000176049	17.12679971
ENSG00000164266	4.281699928
ENSG00000249518	0
ENSG00000164265	1.070424982
ENSG00000178776	1.070424982
ENSG00000248362	0
ENSG00000251320	1.070424982
ENSG00000250346	1.070424982
ENSG00000133710	13.91552477
ENSG00000196800	0
ENSG00000178172	0
ENSG00000249503	0
ENSG00000248109	2.140849964
ENSG00000214510	3.211274946
ENSG00000247199	1.070424982
ENSG00000249834	0
ENSG00000145879	3.211274946
ENSG00000204909	1.070424982
ENSG00000283653	1.070424982
ENSG00000145868	782.4806618
ENSG00000274799	2.140849964
ENSG00000251330	2.140849964
ENSG00000164270	10.70424982
ENSG00000253297	3.211274946
ENSG00000169252	16.05637473
ENSG00000169247	116.676323
ENSG00000272411	0
ENSG00000251842	0
ENSG00000207714	0
ENSG00000250072	5.35212491
ENSG00000200161	1.070424982
ENSG00000173210	708.6213381
ENSG00000248647	0
ENSG00000253406	3.211274946
ENSG00000157510	344.6768442
ENSG00000164284	1754.426545
ENSG00000253618	2.140849964
ENSG00000145882	542.7054659
ENSG00000127743	18.19722469
ENSG00000253865	1.070424982
ENSG00000249669	5.35212491
ENSG00000275871	0
ENSG00000276365	0
ENSG00000113712	4233.530804
ENSG00000230551	141.2960976
ENSG00000241112	5.35212491
ENSG00000183111	172.3384221
ENSG00000222213	0
ENSG00000221043	0
ENSG00000242928	4.281699928
ENSG00000155846	350.0289691
ENSG00000199047	0
ENSG00000132915	9.633824838
ENSG00000251583	1.070424982
ENSG00000200334	0
ENSG00000155850	398.1980933
ENSG00000164296	117.746748
ENSG00000113716	2445.921084
ENSG00000248696	1.070424982
ENSG00000241907	0
ENSG00000182578	16.05637473
ENSG00000214485	853.1287106
ENSG00000199409	0
ENSG00000113721	18.19722469
ENSG00000113722	0
ENSG00000011083	4.281699928
ENSG00000070808	4.281699928
ENSG00000183876	2.140849964
